"logFC" "logCPM" "PValue" "FDR"
"SYN1" 1.38009136987516 5.22801251980591 0.00433899985051739 0.257020002107555
"RP11-1012A1.4" 1.37850561552921 4.45375403689036 0.00434636088159931 0.257020002107555
"CLCNKB" 1.37805666441165 5.29002894056117 0.00436385378603099 0.257020002107555
"CHORDC1" 1.36901947907345 6.02687152979441 0.0043668812215183 0.257020002107555
"XRCC2" 1.36682712237427 5.78856415498961 0.00438026607985724 0.257020002107555
"ONECUT2" 1.38245906255924 4.95804123739032 0.0043833995482689 0.257020002107555
"EDC3" 1.38162790222566 5.03362783919721 0.00439452950943391 0.257020002107555
"POU2F3" 1.36583533628174 5.83688483303255 0.0044118176529488 0.257020002107555
"PPP3CC" 1.37799688448289 5.17215485836651 0.0044247220160949 0.257020002107555
"KDF1" 1.36999353733662 6.62013664736085 0.00444482537624527 0.257020002107555
"ZNHIT1" 1.36584233153408 6.03452860560174 0.00445735167531984 0.257020002107555
"PIP5K1C" 1.37388915148982 4.43566396166743 0.00446180724173706 0.257020002107555
"GPR18" 1.48930906538247 -0.478685201861548 0.00447608235782166 0.257020002107555
"RXRA" 1.37815984966895 4.69129725515812 0.00448734427746768 0.257020002107555
"MAP1B" 1.36388137381299 5.97194830796599 0.00449674089308579 0.257020002107555
"TRAPPC3" 1.36375746519001 3.45999119114158 0.00449953643313142 0.257020002107555
"USP19" 1.36389114406286 6.00026573995921 0.00450372027056822 0.257020002107555
"PSTPIP1" 1.37507318500972 4.66377250941161 0.00455851271879015 0.25709755028888
"TMEM98" 1.36367526298289 3.33386335913864 0.00457775836332169 0.25709755028888
"ALAD" 1.36376724260734 7.26996786795956 0.00459442042527956 0.25709755028888
"DBH" 1.37403761908481 4.68486155368239 0.00460060918952592 0.25709755028888
"IMMT" 1.35872178306019 5.71349046901501 0.00460408992149027 0.25709755028888
"CYB561" 1.36428368954515 5.40115063209763 0.00463253582384076 0.25709755028888
"STS" 1.37273932956219 4.79917214468056 0.00466181349515249 0.25709755028888
"ALDH1L2" 1.3723167134831 4.99949822820799 0.00466881129856273 0.25709755028888
"SLC7A7" 1.35679481774905 3.91114429319001 0.00468977032131098 0.25709755028888
"ABI1" 1.36796633862086 4.53541731165525 0.00469033248816245 0.25709755028888
"MUC3A" 1.35940873350115 6.27105749248088 0.00470331654852117 0.25709755028888
"CTTNBP2NL" 1.35876603162487 6.22523127749305 0.00471043964416087 0.25709755028888
"ARHGAP4" 1.36033261880151 6.40671444646633 0.00471171085630033 0.25709755028888
"UFSP2" 1.36678920638116 3.02305854981124 0.00472130383662857 0.25709755028888
"CDH1" 1.37036702525688 4.739397766653 0.0047328757492192 0.25709755028888
"PSMD9" 1.36538969223773 3.01340799567312 0.00474835470845524 0.25709755028888
"GPX7" 1.35448100869604 5.94757160571752 0.00476442314754992 0.25709755028888
"ZNF567" 1.36846769236453 4.69456025567743 0.00476860438175379 0.25709755028888
"PRTG" 1.36141725329785 5.32431982966539 0.00480556767687999 0.25709755028888
"HDAC9" 1.35118097044603 5.65862059206355 0.00482313725897928 0.25709755028888
"KRTAP4-3" 1.35709972962568 6.89645508171394 0.00482866285755648 0.25709755028888
"FTSJ1" 1.35654922238077 6.91156914020765 0.00484592686564659 0.25709755028888
"HHAT" 1.36642991962496 4.83077100963142 0.00484706670040788 0.25709755028888
"ILKAP" 1.36375500765496 5.13039126914245 0.004858370272909 0.25709755028888
"PEX19" 1.3611060309243 5.24690580299534 0.00487522983584559 0.25709755028888
"KRT222" 1.37613721827184 2.0126349915491 0.0048786905220162 0.25709755028888
"ICAM3" 1.35259020325483 4.16208036300117 0.0048798161293582 0.25709755028888
"EIF1" 1.35356445979727 6.29911048065004 0.00488632518180859 0.25709755028888
"SCRT2" 1.34879226283552 3.80915661462115 0.00490572224374385 0.25709755028888
"DHRS12" 1.3625966838448 5.10561117015007 0.00490704408763994 0.25709755028888
"TMEM209" 1.36087950793235 5.19459763858653 0.00491069982608524 0.25709755028888
"MAP4K3" 1.3564477812576 4.39230052887114 0.00494120678231903 0.25709755028888
"CCT8" 1.36301261855389 4.95732520552026 0.00494736946802623 0.25709755028888
"DMRTB1" 1.35186030134981 5.43756162069268 0.00496264263950924 0.25709755028888
"LZTS2" 1.35130440600855 6.33813130349368 0.00496642833699544 0.25709755028888
"PPIP5K2" 1.35207631610465 6.87141676851873 0.00498155653268056 0.25709755028888
"ATP5H" -1.34646406293033 5.879070162645 0.00499088381142794 0.25709755028888
"TCAIM" 1.34615261499923 3.82982547703956 0.0049928084999438 0.25709755028888
"JMJD7" 1.35307790006405 5.35118367262861 0.0050287976353935 0.258286783165557
"FBP1" 1.34283123095164 5.8946398083298 0.00511000573644884 0.261133598705175
"MCM3" 1.35722949385418 2.80859981203339 0.00511743992423248 0.261133598705175
"CCDC86" 1.34678239060091 6.39114874196923 0.00512333404678417 0.261133598705175
"ANXA8" 1.35634866373859 4.99849521552599 0.00515411287068882 0.262035621606009
"TDRD10" 1.34126385559625 5.92917524915902 0.00517004889777141 0.262180378408251
"RSBN1" 1.36001047561658 2.36141642120212 0.00521536577958942 0.263380431670529
"HES3" 1.34067728981213 4.03617551986823 0.00522173694813288 0.263380431670529
"TFF2" 1.3831053837916 1.1343354500455 0.00523315919349361 0.263380431670529
"TUBD1" 1.34023429836654 6.09190574730443 0.00525006589425163 0.263478176406202
"RNF167" 1.34298674365611 6.59839987836387 0.005261408345189 0.263478176406202
"ZNF114" 1.33911082405553 4.0882005321399 0.00528745629237717 0.263796935934609
"TRIM4" -1.34998299989154 5.12432506504807 0.00529411253785197 0.263796935934609
"HPN" 1.33532220261235 3.56140437359495 0.00530877880766241 0.263871335722793
"NUTM2D" 1.33877459449064 4.19245374222699 0.00534272685502645 0.264901390180779
"NAPRT" 1.33940985719572 6.3679168894524 0.00535656084869945 0.264931531753824
"OLFML2A" 1.33771761013034 3.3186861048162 0.0053945982981995 0.266061042343101
"PPIAL4D" 1.33565191413712 6.10599343970111 0.00540596296908003 0.266061042343101
"NTF4" 1.34904955477898 2.74811713033165 0.00543248424484569 0.266711009579667
"Z83313.1" 1.34001253470324 3.14885149905815 0.0054832984318071 0.268029952627092
"CDC42EP2" 1.33589139966135 6.73863064274833 0.00550292590225424 0.268029952627092
"FGGY" 1.3360482584401 6.92876488423965 0.00550491378644472 0.268029952627092
"SLC22A15" 1.33679216658334 4.3143467167822 0.00551287207240586 0.268029952627092
"SLC6A15" 1.34964939919121 2.43209726722885 0.00554076666345809 0.268733891127673
"AC013286.1" 1.32728224004476 5.74735090883755 0.00560754015424012 0.270876379433767
"ECHDC1" 1.33208190228073 7.18068474940215 0.00561198629449419 0.270876379433767
"COL22A1" 1.34106128045842 5.00322281595809 0.00566151165209451 0.271572861723875
"TNNT3" 1.3296771685358 6.28175107281268 0.00566276613053631 0.271572861723875
"CLEC18B" 1.32562060551284 5.76487946787036 0.00566708882235434 0.271572861723875
"IMPDH1" 1.33648942655524 5.20447852981706 0.00570172930006539 0.271814586703062
"PGRMC2" 1.34135529088913 2.69754532796873 0.00571428343727222 0.271814586703062
"CFAP44" 1.48860498201236 -0.900683015626059 0.00572215482934144 0.271814586703062
"CSNK1A1L" 1.32695488456219 7.5108877875299 0.00573588817589245 0.271814586703062
"MT1F" 1.3354919233803 4.55751333030676 0.00574841307407482 0.271814586703062
"NCEH1" 1.328479399831 6.83409557939035 0.00576417429402739 0.271814586703062
"RP11-298A10.1" 1.3378824185617 4.70886105471911 0.00576712092999856 0.271814586703062
"MAST2" 1.33025979015575 5.34687521038018 0.0057962867692375 0.272176655944517
"LIMS3" 1.32930483608698 3.15990548124682 0.00580197853768202 0.272176655944517
"TMEM132D" 1.33536438447992 4.66474207213613 0.00582596658633337 0.27266340348328
"CALM2" 1.33550765007669 4.71578637605122 0.00585637019657894 0.273447439178724
"ACSBG2" 1.37005422048325 0.926002454564406 0.00588911235671321 0.274219927466924
"DPYS" 1.32842372534568 5.31867344054336 0.00590029398124129 0.274219927466924
"MND1" 1.32228949137978 4.20686575800128 0.00592951018741675 0.274939857787372
"DNAJB11" 1.3228956032307 7.1187237365823 0.00594945488766686 0.275227553937309
"C4B" 1.36136482652012 1.34604791972072 0.0059809211474215 0.276045694709677
"SIGLEC1" 1.32044452377824 7.13561990833718 0.0060366642202287 0.277977979299773
"ATP8B2" 1.31776113666219 5.47842778413301 0.00607019790064017 0.27832387977797
"OR13C4" 1.32616365596908 4.53878995811716 0.00607196522704672 0.27832387977797
"EAF1" 1.3505661249441 1.45706033993348 0.00609106446176707 0.278557948617168
"IL36A" 1.31792265085392 5.44935570893368 0.00610488440132477 0.278557948617168
"ALPK2" 1.32103237776785 5.33822018429505 0.0061455315995296 0.279775326068585
"GLIS2" 1.32914480540803 2.59464634344574 0.00617014014312225 0.280258678473655
"SHFM1" 1.3166724031096 4.29580893033338 0.0062208346636197 0.281441015210655
"SLC35F3" 1.31228898966043 4.04090291209152 0.00622427086707206 0.281441015210655
"TEPSIN" 1.31280603281794 5.48619115072259 0.00624615297595343 0.281535664262331
"IFNA7" 1.31370232305559 5.45658652585097 0.00625447409498964 0.281535664262331
"PRR13" 1.31387410605401 6.39493561537506 0.00627764510115333 0.281945087491485
"UGT2B15" 1.32308820941199 2.73638002840937 0.00633245320690032 0.283108641178662
"ZDHHC9" 1.31212212893495 6.72584061458761 0.00636746930531795 0.283108641178662
"CLCA1" 1.33285219584878 2.02423328083201 0.00636876899278375 0.283108641178662
"KCNE1B" 1.31138666452431 6.38186938660264 0.00636932090795213 0.283108641178662
"RP11-49K24.9" 1.31571077170466 5.32052200134115 0.00637421981786115 0.283108641178662
"NMUR1" 1.30660314557211 6.03979262224834 0.00644233759654682 0.284182395129366
"ZNF846" 1.31911732291948 4.93046162038841 0.00647278843132926 0.284182395129366
"RAB11FIP2" 1.30892293999804 7.00584018282408 0.0065019197871069 0.284182395129366
"TRIB1" 1.31693225184697 2.8366964133298 0.00650361979076525 0.284182395129366
"OR2S2" 1.30947245605179 3.20877434351696 0.00650775414420127 0.284182395129366
"CH25H" 1.31852256383068 2.71691444902974 0.00651171139687083 0.284182395129366
"C14orf79" 1.31532568185772 5.0931714625507 0.00656389835008754 0.284182395129366
"TFDP1" 1.31601376338679 5.04226598572153 0.00657200644031807 0.284182395129366
"UBQLN1" 1.31302509428769 4.53694312084134 0.00657527662634539 0.284182395129366
"TWISTNB" 1.3012948704592 5.83750608677612 0.00659034504281092 0.284182395129366
"EIF2S2" 1.30161699506754 5.92042558739796 0.00660035636050398 0.284182395129366
"ISG15" 1.3023948999745 6.02326013039565 0.00660426789529522 0.284182395129366
"ROPN1" 1.30268637533295 3.41692900908338 0.00660981814083822 0.284182395129366
"ACER3" 1.30558061702954 6.58252779762633 0.00662026125074278 0.284182395129366
"AKAP17A" 1.30206380687722 6.07410515565574 0.00663546305518554 0.284182395129366
"ITGA2" 1.31447236136131 4.69311543095354 0.00663584382640337 0.284182395129366
"ALKBH2" 1.30760841531983 4.38104666941821 0.00665917843092464 0.284182395129366
"CLEC4D" 1.30486578690174 6.9808198321675 0.00666668683146814 0.284182395129366
"EVL" 1.32341399460126 2.08933735050097 0.00668527219014181 0.284182395129366
"B3GNT6" 1.3117922454409 5.09481839672557 0.00670419497086304 0.284182395129366
"PDP2" 1.30168448558881 6.2291572226352 0.00670435539735886 0.284182395129366
"MED19" 1.30020715325982 4.10076236504959 0.0067226409711362 0.284182395129366
"SLC36A1" 1.32032923121834 2.33997418657988 0.00672469948037139 0.284182395129366
"UNC13C" 1.29800049970963 7.90790610522787 0.0067642270908028 0.284619016075401
"LMAN2" 1.29842415078451 4.03280113583855 0.00677276256226702 0.284619016075401
"MAP3K6" 1.31125878271812 5.02215289431368 0.00677765816324527 0.284619016075401
"ST6GALNAC6" 1.3002373497562 6.3304421106254 0.00679874363006901 0.284907183376386
"BRAP" 1.30883958979242 5.03731297254107 0.00686625571546258 0.287124218632038
"AGAP1" 1.31844166793175 2.25193731582083 0.0068803167561968 0.287124218632038
"ZNF276" 1.29414868639685 3.91048600517537 0.00690989424828831 0.287278827002201
"SUCO" 1.29395973651737 3.8974122118522 0.00691270503794424 0.287278827002201
"NDC80" 1.29787396364864 6.9430234085753 0.00695361759687828 0.288380774499107
"CLDN24" 1.2938142389159 5.50292456796351 0.00698616078917835 0.28912104486015
"SLC20A1" 1.29898061397753 4.36586535543927 0.00700033481888937 0.28912104486015
"PTK6" 1.29641799826706 4.2849010958187 0.00702479020186095 0.289534099863121
"LYNX1" 1.29238074290267 5.48798130513604 0.00707081806399774 0.290832765174412
"LARGE2" 1.28941568595063 5.86817017566442 0.00709024452390593 0.291010209172586
"FAM216B" 1.29422805509732 6.879416221924 0.00710568440388499 0.291010209172586
"OGFOD1" 1.28796224119159 5.58816395159173 0.00711871611475048 0.291010209172586
"LAMA4" -1.30123786208496 5.09189988514509 0.00714612925188526 0.291535875854406
"BMX" 1.28820379252119 3.94017184644499 0.0071733444148915 0.291584283378802
"NDUFAF4" 1.29239413296529 3.23368112925445 0.00719515545050592 0.291584283378802
"C7orf61" 1.28780847363596 6.02558607036992 0.00721744095040021 0.291584283378802
"SLC35E2B" 1.28589526888608 8.12262005359119 0.00723201893909644 0.291584283378802
"PPP1R8" 1.29200480516285 3.18153979566192 0.00725945724131892 0.291584283378802
"SUPT20H" 1.28832626619456 4.17838528968544 0.00726232355587299 0.291584283378802
"SLC18A3" 1.39340487530216 -0.366090951625978 0.00727154697624137 0.291584283378802
"URAD" 1.29414759021684 4.43269985442143 0.00727865808587962 0.291584283378802
"AC002429.5" 1.32124134514922 1.5809829618248 0.00728392693252378 0.291584283378802
"DARS2" 1.34383769391522 0.54631554298999 0.00729955249647767 0.291584283378802
"BIRC5" 1.2862409219695 4.07460837863036 0.00730743898238524 0.291584283378802
"RPUSD1" 1.29650126612706 4.68271046149831 0.00738409773969081 0.293494769641158
"USF1" 1.29569469215816 5.0887610535711 0.00739028820285176 0.293494769641158
"CYP4B1" 1.36282123822257 0.0881594756562429 0.00739927405864833 0.293494769641158
"CCDC190" 1.29095165222147 3.07391947308932 0.00743216895122163 0.293883163954808
"MYO7B" 1.2814151469147 5.9105322524396 0.00745823250301338 0.293883163954808
"TCL1A" 1.28601601314529 4.26703023790667 0.00745949260923148 0.293883163954808
"DOCK4" 1.28306672107782 7.6172664364272 0.00747243883772546 0.293883163954808
"BPNT1" 1.29649689015693 2.61346663059321 0.00748242292531338 0.293883163954808
"TP53RK" 1.27862432114188 3.64694449616648 0.00750039082650938 0.294012384825459
"ALPI" 1.28652211376549 4.3905329130606 0.00757236989289391 0.295692705318693
"TREM2" 1.28107350819734 5.48269561287879 0.0075797530796272 0.295692705318693
"OR10G9" 1.289658985917 4.5715966919443 0.00759783798712374 0.295692705318693
"NUMA1" 1.29063611627488 2.91993864062728 0.0076023035913897 0.295692705318693
"ETF1" 1.27672475425044 3.85164010043998 0.00765760009968781 0.297266255032648
"KIAA1524" 1.28024519934918 3.29621066818375 0.00768442369145398 0.297720087756872
"UBASH3B" 1.28062372765017 5.411523773131 0.00772023144341802 0.297720087756872
"CNTN2" 1.28838440456052 5.05542519326726 0.00774619676028489 0.297720087756872
"TPBG" 1.27670528173436 6.11317593183306 0.0077518104142576 0.297720087756872
"KIAA1551" 1.27557795842358 3.99468915671092 0.00776211561506366 0.297720087756872
"LSR" 1.27616146919004 4.1108654035264 0.00777860611239182 0.297720087756872
"C1QTNF6" 1.27874333104923 5.41992576112771 0.00779323632519924 0.297720087756872
"RBMXL1" 1.27334568054325 5.54802197920556 0.00782726325789938 0.297720087756872
"OTUD3" 1.27266811126556 5.82705141125515 0.00783810938131239 0.297720087756872
"CCDC67" 1.28713586796129 4.93270191984436 0.00784069684305958 0.297720087756872
"MGEA5" 1.27358320440502 5.97469761798516 0.00784390248498526 0.297720087756872
"WBP11" 1.281864856363 5.27122560932358 0.00787854786750663 0.297720087756872
"SMU1" 1.27606290564204 7.18122869309713 0.00788981945875099 0.297720087756872
"C16orf86" 1.29607595732007 1.98464655103317 0.00789443321180332 0.297720087756872
"AKR1C4" 1.28183662155221 5.25276250844749 0.00789495672483503 0.297720087756872
"PCDHGB4" 1.28281195668651 4.56356244052107 0.00790709833191832 0.297720087756872
"ABCA7" 1.27487488887344 6.53256643897778 0.00796522533437414 0.299346020024106
"PDE4B" 1.27214130543022 6.14956327840828 0.00798159390268329 0.299399452180991
"LAMP1" 1.28256955444523 5.07811521116745 0.00800007365023391 0.299531729509973
"TAAR6" 1.28208798267341 4.82522025363391 0.00808356136809888 0.302092943590277
"ZNF398" 1.2665790199371 5.66651970889397 0.00810936152577432 0.302155474633684
"NPY2R" 1.26660577592164 5.72297148023518 0.00811540339238791 0.302155474633684
"CSF1R" 1.28064011306297 4.97259613207134 0.00814695694466158 0.302767522372015
"OR8I2" 1.26690388584842 6.05295543321508 0.00819635976599773 0.304039411986482
"ABL2" 1.26804065342569 6.39574318214663 0.00827950171610188 0.306555820471787
"CBFB" 1.27297043227941 5.27828070554526 0.00830081897885937 0.306778053441941
"PLBD1" 1.26219662038362 3.82954811227792 0.00834757678289375 0.307505421421814
"OR2K2" 1.27402687187397 5.12699187400339 0.00837456424404194 0.307505421421814
"SLC5A8" 1.26115184805904 5.68763209766804 0.0083800289712671 0.307505421421814
"DPPA3" 1.26575277566322 7.22028786225449 0.00838190605043734 0.307505421421814
"AK9" 1.26968638841842 4.44867680273483 0.00844169400313021 0.308676118780765
"KIF13B" 1.2816649999746 2.40345290840787 0.00844463646806745 0.308676118780765
"PITX2" 1.27587986268633 2.58733567773249 0.00847031148131454 0.309050654430258
"SBK1" 1.26426339016829 6.85969590001075 0.0085025065707376 0.309352745607534
"ANKRD22" 1.27318386365737 4.7681176293824 0.00852365457377589 0.309352745607534
"SLBP" 1.25794595438413 3.73025047752774 0.0085249221494363 0.309352745607534
"ZNF107" 1.26310028328476 5.41611495873704 0.00856287086088899 0.309804332651546
"FBLN2" 1.2625331206028 6.42875065516505 0.00856829915076414 0.309804332651546
"IKZF2" 1.27314828162514 2.65415860617383 0.00860244727522834 0.310418484757251
"ZNF30" 1.25557243727827 3.66636843318002 0.00862299985979905 0.310418484757251
