"logFC" "logCPM" "PValue" "FDR"
"USP26" -0.409950864826719 5.60968018858576 0.383808601922145 1
"PKDREJ" -0.413051798251605 6.43907246701552 0.383818643807774 1
"CLDN22" -0.410018811869372 5.86878036387558 0.38382698315798 1
"ZNF788" -0.410466951291336 5.12245346183362 0.383890384685154 1
"SHANK3" -0.416447797186968 3.02675922865579 0.383892057093147 1
"CHEK1" 0.412213067155198 6.16633132789172 0.383950509250985 1
"MBD5" 0.416975091503122 4.43241985926169 0.383953537759175 1
"PSMA3" -0.41530038843301 4.17376825096809 0.384077625050484 1
"COX7A1" -0.415740157218472 3.12249219829197 0.384124764491261 1
"TRIP12" -0.412338204585513 6.23689516625408 0.384149303302074 1
"HPSE" -0.414782331995243 3.27355835856735 0.38423575016314 1
"CFAP221" 0.414825566868036 4.72456340758954 0.384265479803803 1
"FAM149A" 0.412520174882153 4.90623904488791 0.384328173885794 1
"URB2" 0.414000599461216 3.92432398743623 0.384361316120934 1
"FKBP11" 0.408881075029226 5.38302983424854 0.384387636428265 1
"C9orf142" 0.409077996382079 5.28327266640286 0.384413646326061 1
"TBC1D29" 0.409492410658919 5.75011791053996 0.384419540452816 1
"PLIN2" 0.412402489400116 6.39261879698445 0.384460957635986 1
"NAPB" 0.468582892769727 -0.757635402839399 0.384637835280332 1
"RPL28" 0.453371399775051 -0.502163219549442 0.384640096235833 1
"ZC2HC1B" -0.409180869376945 5.59223292804564 0.384648118624046 1
"TCF21" -0.412159655644704 6.37976105684471 0.384696207803279 1
"LGMN" -0.41229248608077 6.70677702023085 0.384729136342326 1
"CYTH1" 0.412279344866575 6.52335967495659 0.38479502496593 1
"RYK" 0.408973050088939 5.22353877461227 0.384948203205983 1
"SGK223" 0.412038287039248 6.42937486735329 0.384970751847613 1
"UBE2B" -0.408937054063408 5.64633192344974 0.385027385114876 1
"RFC5" 0.409418790343348 5.13211924768919 0.385061621601036 1
"NKX2-8" -0.408364609686213 5.30431987639466 0.385061899476004 1
"FLII" 0.410073224310743 6.05409259786128 0.385282492743957 1
"MVP" 0.412535742638789 3.78149184748828 0.385318086720488 1
"OR8D4" 0.411624063420797 6.42886945724207 0.385444247497736 1
"ARAP1" -0.413650425694058 4.735651154685 0.385466863239549 1
"SMU1" 0.407803797681936 5.34845943757597 0.385534599805057 1
"ADGRL2" 0.414937612630685 4.58209659080507 0.38560431533176 1
"MAGEA3" 0.41152054071537 7.26742218790248 0.385650440463455 1
"HIBCH" -0.41302037213027 4.78041215649799 0.38569625379536 1
"IL15" 0.415051518393201 4.55466841486112 0.385752720821647 1
"OR6C3" -0.407527124110641 5.37223763001368 0.38590526682697 1
"COPS8" 0.416507278733606 2.62146764097958 0.385934219550337 1
"HSPH1" -0.415998219534795 2.7028736977964 0.385943660778664 1
"VPS4B" 0.417885056819779 2.49943076860255 0.386004532556671 1
"TAF7L" -0.412863408698981 4.76872189034171 0.386040986738448 1
"ZBTB11" 0.411217802072893 7.48063725611981 0.386082443016388 1
"HSD11B1" 0.408113558141296 5.9114294189064 0.386094222890872 1
"NPEPPS" 0.410704078770121 4.9214383515623 0.386182544292738 1
"MPV17L" -0.414437458223506 4.35208824864398 0.386277239843301 1
"SNX32" -0.412964252954164 4.72430527943631 0.386383615969139 1
"TRIB3" -0.428144074811273 0.576046768100402 0.386389621180311 1
"AC002985.3" 0.410776556868753 6.71266087357826 0.386484660474223 1
"G0S2" -0.414992575312684 4.48221982078796 0.386486010086035 1
"SAP30L" 0.436916547618133 0.46000083120859 0.386490366476474 1
"COG3" -0.410036024968101 6.17297454838229 0.38650628239063 1
"GRAMD1C" -0.410713697272744 6.66517818230335 0.386553596807615 1
"FGFBP3" 0.43193346416813 0.353680987536699 0.386591525352117 1
"CENPVP3" 0.410526187668593 6.39051689548459 0.386619538156709 1
"IKBKG" -0.407648405203738 5.18563632095874 0.386712481657508 1
"RGS12" 0.41465219407629 2.8913012844183 0.386727586917921 1
"HTR3E" -0.410107411755072 6.25891267721678 0.386779853135108 1
"GPR87" -0.411900690572144 3.95452170118079 0.386870023065846 1
"SULT1A3" 0.420515046866773 1.64209799735797 0.38695917424019 1
"PLEKHA1" -0.410503512169279 3.61071461540068 0.386979671692365 1
"LY6K" -0.414287195796133 2.89624312028238 0.387018896541075 1
"TRIB2" -0.417253544340741 2.13825363040532 0.38703329283961 1
"NOG" -0.414480815824281 2.80450760075756 0.387175347830995 1
"EBLN1" 0.412155424979349 4.73152017701491 0.38727361268537 1
"MUC3A" -0.427346229944116 1.08419271667563 0.387369465374681 1
"SNU13" -0.418929402376653 2.05867565536548 0.387394365685634 1
"TLX2" -0.413906171849476 4.51701687231444 0.387397530737281 1
"UBE2V2" -0.406714246634217 5.60980478663736 0.387560923272887 1
"C1GALT1C1L" 0.413970557757593 4.49751472398827 0.387581127651881 1
"GPR22" -0.40645418104196 5.24563748010056 0.387705185201825 1
"SPACA6" -0.406216611286417 5.46461998064659 0.387708067968268 1
"FAM219B" -0.410437637557104 3.79695606282777 0.387738582347292 1
"CLDN10" -0.409617997061888 6.68620653167039 0.387815700901202 1
"OR5K2" 0.412897940872029 4.32013181730399 0.387827555435829 1
"PEX16" 0.411631282501536 4.08024511567788 0.387829635295696 1
"SLC22A25" 0.412534856955022 3.13008177549115 0.38783750489575 1
"SLCO1B7" -0.406523788414281 5.73616174327757 0.387844860440598 1
"CTB-50L17.10" 0.409447452961579 6.38627835405499 0.387854690559228 1
"JMJD1C" -0.409256630653282 6.30358492364183 0.38786181865138 1
"PRSS50" 0.411815317559203 4.71074930183225 0.387879175982943 1
"FAM117B" -0.426554991683119 0.673161344406782 0.387988081350764 1
"CYR61" -0.409390666216379 7.12047819484732 0.388045012790802 1
"LPA" 0.409347960193865 6.5040290249778 0.388179955980879 1
"GLMN" 0.40626039162918 5.87864963221986 0.388209396705735 1
"RIMKLB" -0.408975623793764 4.91200641596241 0.388289960438316 1
"TTF1" -0.406094793958203 5.61339885026933 0.388293351720218 1
"C19orf66" -0.406149086458045 5.76157030428967 0.388300257837158 1
"SLC2A10" -0.406157558780113 5.87291868154403 0.388301321283522 1
"DHX36" -0.409170659782954 6.58120545322288 0.388354713135945 1
"INA" -0.409256313546326 7.54021133233974 0.388363351233004 1
"DEDD" -0.407440140545318 5.01310323313897 0.388496672865914 1
"TUBB3" -0.412104425897832 4.30524742249619 0.388578588664776 1
"NAT2" -0.422718053905207 1.10117160967149 0.388593012197453 1
"CPSF6" -0.424065866666586 1.07466385574932 0.388647366931123 1
"CEP350" -0.405896032899493 5.19785372342465 0.388683745500048 1
"LOX" 0.415748786638995 2.4356690616908 0.388760152612316 1
"OR5C1" -0.405869732060754 5.18782121292028 0.388765543006564 1
"PFKFB3" -0.406104578403501 5.14874465180853 0.388780242540294 1
"CERS6" -0.405109829121279 5.31541109894252 0.38878048907124 1
"C20orf27" -0.412694858017481 4.51722957389913 0.388786322168507 1
"RGS14" 0.408752506382633 6.64709444308414 0.388834589660219 1
"GSTCD" 0.411317391718225 4.2419495871328 0.389131692382613 1
"FAM168B" 0.462794585508899 -0.797607827929618 0.389176012696679 1
"YWHAQ" 0.404789877140786 5.40306695800853 0.389197818817083 1
"IGLL5" 0.404403437162854 5.33406028426272 0.389488930571887 1
"PYCR1" -0.408148675952041 6.54913073002196 0.389544183989591 1
"EEF1A1" -0.406642841519724 6.08709204533079 0.38957342199336 1
"MINPP1" 0.407991094253071 7.08592998145753 0.389660599042626 1
"IQGAP3" -0.406499883416248 6.08371884453787 0.389701531518452 1
"OR14A2" 0.408790409246457 3.5010119203915 0.389710447468079 1
"UHMK1" 0.410647625972076 3.1700981513496 0.389735600037814 1
"ZNF814" 0.404699121487627 5.54617976646091 0.389742874670672 1
"RALGPS2" 0.407878857142384 6.42058895327102 0.389750426712546 1
"ZDHHC11" -0.404310742842596 5.30042215372995 0.389804542298709 1
"VASH2" -0.404983463988837 5.92077067044518 0.389823808457615 1
"ZGRF1" 0.406825103403564 6.13295642955346 0.389836416910618 1
"CCT2" 0.409966366998735 4.1151269692755 0.38993596263241 1
"MAGEB10" 0.407515852993262 6.33831926649187 0.389968037108341 1
"AC055733.1" 0.41207045423937 2.82930240772105 0.389981286034609 1
"RSBN1" -0.4073764873734 6.28529317298306 0.38999940906212 1
"GPR34" -0.410275069873326 3.16636939554845 0.39007141244222 1
"raisin" -0.410556524651647 3.11259027290146 0.390120349636832 1
"EXOSC9" 0.404021493958973 5.41337654463381 0.390125006877805 1
"KIAA0100" -0.404338764175415 5.58952161611517 0.390279944492675 1
"MSMO1" -0.411266531707252 2.91320017651697 0.390292855817912 1
"CXXC5" -0.407845648885012 3.5669267318806 0.390306915522507 1
"MRPS15" 0.404028489450104 5.5250981426644 0.390469166342119 1
"BMP6" -0.407349490676652 7.46709339968934 0.390542165190327 1
"PI3" -0.405083712205089 5.06459234319969 0.390554611045912 1
"FATE1" 0.443404754556304 -0.197381792911026 0.390629479377911 1
"GREB1L" -0.407181142763357 6.64523978107216 0.390641515153843 1
"ANKK1" -0.404120502271944 5.87437540983415 0.390691342808668 1
"HESX1" 0.410758790570554 4.3861770894622 0.390742010415373 1
"ZNF180" 0.409091026070269 4.09290207427226 0.390843457655827 1
"HTRA3" 0.406141045353947 6.162101158341 0.390926316259067 1
"DEFB132" -0.404914754529582 5.04296143072501 0.390969536377334 1
"ILK" -0.404297736832202 5.96068608357028 0.39103208411339 1
"TUSC2" -0.408522827593279 4.76055216495188 0.391115027486833 1
"RNF139" 0.404856739428847 5.02910916550797 0.391290761950587 1
"CTNND2" -0.406549733172602 6.53419739337643 0.391399754577911 1
"MAX" 0.406706038743995 3.64937979498942 0.391447137040136 1
"PSTK" -0.4073771351804 3.47174310256211 0.391451325348993 1
"GOLGA6L9" -0.40532111041808 6.121786862026 0.391458909074829 1
"EFCAB9" -0.407248564920628 3.84133156015848 0.391656800490857 1
"GZMB" -0.406183383034958 7.02150377682829 0.391735484494468 1
"AGAP5" 0.416882167547931 1.69255933202925 0.391747464182054 1
"LRRC42" 0.409395381147076 4.30159855062437 0.391749446872898 1
"QDPR" 0.403195606424821 5.73546517081445 0.391757108271347 1
"CPB2" 0.402981114026192 5.24463818949196 0.391771276770944 1
"POM121L2" -0.405164076393303 4.97122247547798 0.391797186735051 1
"OR8B3" -0.406192023013913 6.51862937484962 0.391824013253456 1
"TBC1D10A" 0.508509477832904 -2.02350503928934 0.391956075030689 1
"CCDC63" 0.403837880691433 5.9984055834768 0.391967862150023 1
"MEGF11" 0.408695615898363 4.2181331084796 0.39198035748154 1
"PRR15" -0.405996958280903 3.64478450209614 0.392137640884749 1
"TMTC3" -0.409583713535645 2.93086817207836 0.39214880271354 1
"CD74" -0.407707940882418 3.29611973500672 0.392183980688993 1
"MCM3" 0.411295849199833 2.3759376403333 0.392247548665059 1
"TERF1" 0.40541920330076 4.92398989524841 0.392271069769091 1
"YBX3" 0.408918798831478 4.59498180751827 0.3923856561576 1
"HAUS5" 0.407904092400007 3.23006399206535 0.392452052216281 1
"LYPD4" 0.401921192665592 5.37439610602475 0.392492342367296 1
"CYSRT1" 0.416416399592332 1.4642969007903 0.392528908876856 1
"EIF2AK2" -0.421801683947547 1.05711959618986 0.392532125390161 1
"ELOVL5" 0.402675024713783 5.17988930209222 0.392590430586652 1
"FCER1G" -0.40200179567737 5.45979358013276 0.392619638635317 1
"NEK8" 0.412242492045759 2.26744115223376 0.392623976644021 1
"CCL3" 0.405492396966709 7.50202394540964 0.392718827689652 1
"SP140L" 0.405362788589165 6.73982938956943 0.392749194901577 1
"GPR137B" 0.422611258087473 1.2642408081083 0.392751141018493 1
"OSBPL10" 0.414728971618276 1.66826674522782 0.392769461696064 1
"MYO19" -0.404228526395839 6.13413468896185 0.39285835549505 1
"ZNF7" 0.457493860829649 -0.642312505998996 0.39287419386599 1
"CDK13" 0.402656957237218 5.14032717612591 0.392885410363765 1
"SLC39A11" 0.406885465701746 3.34279436513923 0.392889581845768 1
"NANOGNB" -0.405364289434361 4.88557151151407 0.392891245248536 1
"GAREM2" 0.406796339153591 3.96985747452267 0.392894151097455 1
"SAMD9L" -0.405296215961015 7.86736569040667 0.392895087474406 1
"ADPRHL1" -0.404937668380704 6.33314139424782 0.392947249317878 1
"MAL" -0.408590278738165 4.35381504253252 0.392986263057123 1
"IL18RAP" -0.405241361950429 3.63555468991646 0.39298719146074 1
"CCL11" -0.405181865271097 6.53021942510133 0.392994100381834 1
"COPG1" 0.401879069327159 5.25404183078219 0.393002060938825 1
"RHOXF2B" -0.403876299035838 4.98360450309729 0.393103649807961 1
"EXPH5" 0.408603519431179 4.36882460746822 0.393106299316881 1
"HERC4" -0.406994122088516 4.7389249565376 0.393115608101476 1
"AADAT" 0.403353659143468 6.05690278441538 0.39311781929655 1
"LIN7B" 0.405079760942669 7.41446223613544 0.393164296696745 1
"EIF2S1" 0.407756941270879 4.64876296789733 0.393183453964414 1
"RP11-125O5.2" 0.401950623184174 5.83110402022377 0.393237857899003 1
"CELSR1" -0.405468403250607 4.85594906699482 0.393251922050051 1
"SMIM24" -0.405805215719697 3.46738570528008 0.39333889215321 1
"TMEM110-MUSTN1" 0.404706186336242 7.1212005997159 0.39348846615556 1
"PLEKHN1" -0.406787277305755 4.12191149691736 0.393620074353365 1
"TEN1" 0.408633218954852 4.48736299080497 0.393813129054783 1
"SYT5" -0.408334750233579 4.51571884887494 0.393816004063414 1
"WDR97" -0.412324812056552 2.12565185765594 0.393877534918973 1
"PPP2R5D" -0.405358383530747 3.86922993918485 0.393991352427811 1
"ZNF134" -0.404205426936466 6.89289249702969 0.394062583307643 1
"ZNF460" 0.404249360984361 6.66780939303909 0.394062619627549 1
"RP11-249L12.1" 0.404220349010108 6.4585925911431 0.394092274242648 1
"C3orf67" 0.407378417453689 4.58871624831173 0.394213428156142 1
"ZNF227" 0.401065621665832 5.6927673675429 0.394239482582328 1
"STK38L" -0.401030544166669 5.62688807421951 0.394246113753024 1
"ST20-MTHFS" -0.403823853988892 6.34403492187974 0.394267777327417 1
"EPC2" 0.407497466201795 4.56720725262342 0.394294852874998 1
"ACOX3" 0.428827298201435 0.440524731662145 0.394367895860508 1
"CP" 0.407698404297159 2.93996489898607 0.394466525036062 1
"CTAGE8" 0.403727484996419 6.38320140689185 0.394489297686079 1
"OR2H2" 0.407809438213388 2.89133299148189 0.394544639190646 1
"RALYL" -0.402752136469246 6.13288764922473 0.394570575598449 1
"GRAMD1A" 0.403450802887766 4.91360573142436 0.394732411477127 1
"RPL30" 0.403781891691701 7.62683823123991 0.394753511925946 1
"KRT8" -0.403708485518527 7.74870833914543 0.394788290850121 1
"CHRDL1" 0.403568776597805 6.80273199891778 0.394827292591866 1
"POLH" 0.404974087692108 4.78969510760265 0.394862238296463 1
"NAA11" 0.400544919853578 5.78961071241567 0.394876007477325 1
"ENTPD8" 0.406031063675064 4.19935941443845 0.394962089626257 1
"CCM2L" 0.406822188252868 4.56780784556947 0.395083020801418 1
"TTC1" 0.405263074359434 4.06290513517997 0.39512854329633 1
"MBD3L1" -0.403277604317753 7.07090585153607 0.395130166176901 1
"AC007326.1" -0.403591247610289 4.87058495193048 0.395192317253553 1
"UGT2B17" -0.403258558969543 6.71054586116734 0.395197412173918 1
"NEIL2" 0.402971901647706 6.34655452703227 0.39528439235201 1
"CST11" 0.40307185685337 6.9943522756082 0.395378259487635 1
"PRR22" -0.399370168903819 5.32632558267393 0.395433754167142 1
"GTSF1" -0.404118033200454 3.8722073967054 0.395467925573813 1
"TATDN1" -0.404506732335965 3.35807850735145 0.395482219379388 1
"CETN1" -0.399613151136489 5.49670949380002 0.395542290767769 1
"OSM" -0.399907609023056 5.88622541572735 0.395633785052704 1
"WBSCR28" 0.402857933321896 6.87686985366101 0.395647446583804 1
"CLDN4" 0.404091464160649 3.89422531933229 0.39565951628767 1
"RNASEH2C" 0.399706881895306 5.58279382214074 0.395708257238206 1
"LY96" 0.402657656293139 6.39794256312731 0.395772084913567 1
"FGF4" -0.405624229665893 4.26718524052019 0.395805628624293 1
"C1orf112" -0.402726950584563 6.67815374279575 0.395828838572573 1
"MMAA" -0.3990102737732 5.42176581417426 0.396029539532839 1
"SVOP" -0.401402584153722 4.97794682956726 0.396089160329176 1
"NPM3" 0.399415833039861 5.61236582108837 0.396142142927833 1
"CSK" -0.40039251559677 6.01614176032002 0.396163049511352 1
"DDX19A" -0.398658689521438 5.33945065367409 0.396204254131021 1
"CDC26" 0.454439078611372 -0.547595299302836 0.396226119638235 1
"SEC61B" 0.411302854366363 1.81643858500044 0.396242200688621 1
"PPIL3" 0.405036608858695 4.21856910396235 0.396242359334161 1
"CD300LB" 0.399062452010773 5.50990961178834 0.39625522568066 1
"LXN" -0.401743650875823 6.19345734145326 0.396344627785347 1
"PSEN2" 0.401042669063029 6.10983158131993 0.396361525216746 1
"ABCC10" -0.405775020417724 4.37772444680256 0.39639590321722 1
"OR5AN1" 0.402516103456343 3.5948658125269 0.396433815294542 1
"SSX4B" 0.404071616438355 4.74752082895159 0.396466864626648 1
"KIAA0355" 0.399356391593641 5.180582741215 0.396488062729086 1
"ARMCX2" 0.405090305105789 3.1233190164845 0.39650487143413 1
"SLC25A1" -0.412317723681288 1.5458940782278 0.39653879570483 1
"EDA2R" -0.399074699753319 5.6964630097753 0.396563556293945 1
"OTOL1" -0.401559669589523 6.19459232994101 0.396565731934297 1
"UPK3B" 0.416262475027644 1.20286035551066 0.39657057226639 1
"SGTA" 0.399012427351996 5.81164942081907 0.396687573926589 1
"IL12RB2" 0.405988197775224 2.87902431049327 0.396730811295513 1
"GSPT2" 0.40016835135274 6.04665104715583 0.396754357930636 1
"SCAMP3" -0.405148253567394 4.32100204093417 0.396754593725701 1
"TAF1B" 0.404126450389066 4.71262281080022 0.396754934694383 1
"PTGR1" -0.404023177328258 4.71745140028151 0.396796220727028 1
"WFDC3" -0.453860618809735 -0.632224997542754 0.396919250502296 1
"PECAM1" 0.423820694209821 0.570419212978644 0.397202638914375 1
"DES" -0.407046146907992 2.51755209183745 0.397258221510028 1
"SRGAP1" 0.399385383494509 5.05240682758931 0.397336996662886 1
"OAF" -0.40514579977958 4.52798090879577 0.397396522201266 1
"GOLGA8H" 0.40088906618622 6.21131772325677 0.397405923408878 1
"ANGPTL8" -0.401356739304234 7.17218828433493 0.397416620075767 1
"TMEM215" -0.399134494260163 5.99926080124497 0.397485259483995 1
"CPLX2" -0.401488637785115 3.66489476800625 0.397514518335133 1
"TSC22D3" 0.4030971710499 4.03395581554916 0.397528511595047 1
"TEX13A" 0.406181361816709 2.67204486571625 0.397548133997802 1
"IER5" 0.407666095175708 2.49354359722832 0.397559459779115 1
"TAAR8" -0.400176857889771 4.9757904797197 0.397567624087577 1
"PALM3" 0.402736654800904 3.9892274932916 0.397725591225137 1
"METTL17" -0.397963213035359 5.58109333633526 0.39774534280276 1
"LHX8" 0.406318289983702 2.5507798036429 0.39780458867759 1
"DGKH" -0.403909973296512 4.28213366350012 0.397904120870291 1
"SEC16A" -0.404469664018557 4.37917983684482 0.397921158022858 1
"PARP14" 0.417410303485206 1.03470762976601 0.397923903325303 1
"PMEL" 0.418288684649126 0.872697305180976 0.397940460079348 1
"ASXL2" 0.400912852070589 8.03441397527784 0.397962374339599 1
"TBX5" -0.401274800212542 3.69933752362521 0.397964593132032 1
"PRR5" -0.403471845745125 3.17378365600101 0.397972081881557 1
"PLVAP" -0.402036803540267 3.41558941166738 0.397998395845784 1
"TMEM132A" 0.401719657087586 4.83128164316867 0.398025177151445 1
"SORBS3" -0.398085552928344 5.16388342436655 0.398066071769277 1
"ADAMTS16" -0.404512736344709 2.91010576261884 0.398155658305728 1
"PRRC1" 0.397181895974091 5.40242651990009 0.398162167691112 1
"NCBP3" -0.397632719696036 5.22392022057317 0.398187089332555 1
"GPC3" -0.397738648168306 5.86858995967432 0.398187294980083 1
"ALDOA" -0.399913155226531 6.16825537645569 0.398254512303881 1
"CDC14A" -0.400187915555164 4.92199685073987 0.39838353295325 1
"PLA2G4D" -0.39998545428819 6.19940185906749 0.398422266753117 1
